scenario,level,file_path,original_syntax_valid,original_error,fixed_syntax_valid,fixed_error,solvable,solve_time,plan_length,fixes_applied,processing_time
scenario_0001,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0001/strategic.pddl,True,,True,,True,0.6712181568145752,3,0,0.6732654571533203
scenario_0001,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0001/tactical.pddl,True,,True,,True,0.6830086708068848,3,0,0.6844537258148193
scenario_0001,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0001/technical.pddl,True,,True,,True,0.764014482498169,3,0,0.7660164833068848
scenario_0002,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0002/strategic.pddl,True,,True,,True,0.6648523807525635,3,0,0.6667168140411377
scenario_0002,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0002/tactical.pddl,True,,True,,True,0.6898303031921387,3,0,0.6913177967071533
scenario_0002,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0002/technical.pddl,True,,True,,True,0.6839442253112793,3,0,0.6855483055114746
scenario_0003,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0003/strategic.pddl,True,,True,,True,0.6307592391967773,3,0,0.6326367855072021
scenario_0003,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0003/tactical.pddl,True,,True,,True,0.7062668800354004,3,0,0.7150919437408447
scenario_0003,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0003/technical.pddl,True,,True,,True,0.647956371307373,3,0,0.6495258808135986
scenario_0004,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0004/strategic.pddl,True,,True,,True,0.7272498607635498,3,0,0.7290630340576172
scenario_0004,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0004/tactical.pddl,True,,True,,True,0.6943016052246094,3,0,0.7038924694061279
scenario_0004,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0004/technical.pddl,True,,True,,True,0.6392278671264648,3,0,0.6406989097595215
scenario_0005,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0005/strategic.pddl,True,,True,,True,0.7541625499725342,3,0,0.7558481693267822
scenario_0005,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0005/tactical.pddl,True,,True,,True,0.6991212368011475,3,0,0.700700044631958
scenario_0005,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0005/technical.pddl,True,,True,,True,0.6557142734527588,3,0,0.6571822166442871
scenario_0006,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0006/strategic.pddl,True,,True,,True,0.6476869583129883,3,0,0.6501078605651855
scenario_0006,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0006/tactical.pddl,True,,True,,True,0.7025716304779053,3,0,0.7039988040924072
scenario_0006,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0006/technical.pddl,True,,True,,True,0.7519726753234863,3,0,0.7536640167236328
scenario_0007,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0007/strategic.pddl,True,,True,,True,0.6313760280609131,3,0,0.637272834777832
