scenario,level,file_path,original_syntax_valid,original_error,fixed_syntax_valid,fixed_error,solvable,solve_time,plan_length,fixes_applied,processing_time
scenario_0001,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0001/strategic.pddl,True,,True,,True,0.7744624614715576,3,0,0.7763252258300781
scenario_0001,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0001/tactical.pddl,True,,True,,True,0.872312068939209,3,0,0.8739628791809082
scenario_0001,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0001/technical.pddl,True,,True,,True,0.7964560985565186,3,0,0.7980484962463379
scenario_0002,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0002/strategic.pddl,True,,True,,True,0.8383643627166748,3,0,0.8428709506988525
scenario_0002,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0002/tactical.pddl,True,,True,,True,0.881706714630127,3,0,0.8832926750183105
scenario_0002,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0002/technical.pddl,True,,True,,True,0.8534152507781982,3,0,0.8550615310668945
scenario_0003,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0003/strategic.pddl,True,,True,,True,0.7640559673309326,3,0,0.7656612396240234
scenario_0003,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0003/tactical.pddl,True,,True,,True,0.7893564701080322,3,0,0.7910795211791992
scenario_0003,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0003/technical.pddl,True,,True,,True,0.8243780136108398,3,0,0.8259837627410889
scenario_0004,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0004/strategic.pddl,True,,True,,True,0.7392122745513916,3,0,0.7472629547119141
scenario_0004,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0004/tactical.pddl,True,,True,,True,0.8138368129730225,3,0,0.8164107799530029
scenario_0004,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0004/technical.pddl,True,,True,,True,0.762054443359375,3,0,0.7642574310302734
scenario_0005,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0005/strategic.pddl,True,,True,,True,0.6905667781829834,3,0,0.6926047801971436
scenario_0005,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0005/tactical.pddl,True,,True,,True,0.7325494289398193,3,0,0.7396464347839355
scenario_0005,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0005/technical.pddl,True,,True,,True,0.835073709487915,3,0,0.8366458415985107
scenario_0006,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0006/strategic.pddl,True,,True,,True,0.7862513065338135,3,0,0.7878670692443848
scenario_0006,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0006/tactical.pddl,True,,True,,True,0.8456244468688965,3,0,0.8473231792449951
scenario_0006,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0006/technical.pddl,True,,True,,True,0.7829875946044922,3,0,0.7851057052612305
scenario_0007,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0007/strategic.pddl,True,,True,,True,0.88409423828125,3,0,0.8856310844421387
scenario_0007,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0007/tactical.pddl,True,,True,,True,0.7847640514373779,3,0,0.7873573303222656
scenario_0007,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0007/technical.pddl,True,,True,,True,0.7690355777740479,3,0,0.7706413269042969
scenario_0008,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0008/strategic.pddl,True,,True,,True,0.7311446666717529,3,0,0.7329795360565186
scenario_0008,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0008/tactical.pddl,True,,True,,True,0.7260398864746094,3,0,0.7274484634399414
scenario_0008,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0008/technical.pddl,True,,True,,True,0.8161640167236328,3,0,0.8176679611206055
scenario_0009,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0009/strategic.pddl,True,,True,,True,0.7653713226318359,3,0,0.770136833190918
scenario_0009,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0009/tactical.pddl,True,,True,,True,0.7014312744140625,3,0,0.7030768394470215
scenario_0009,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0009/technical.pddl,True,,True,,True,0.7083077430725098,3,0,0.7102515697479248
scenario_0010,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0010/strategic.pddl,True,,True,,True,0.7038915157318115,3,0,0.7069799900054932
scenario_0010,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0010/tactical.pddl,True,,True,,True,0.8069746494293213,3,0,0.8114657402038574
scenario_0010,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0010/technical.pddl,True,,True,,True,0.8056509494781494,3,0,0.8071894645690918
scenario_0011,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0011/strategic.pddl,True,,True,,True,0.7720580101013184,3,0,0.7746310234069824
scenario_0011,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0011/tactical.pddl,True,,True,,True,0.7721102237701416,3,0,0.7768862247467041
scenario_0011,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0011/technical.pddl,True,,True,,True,0.8142058849334717,3,0,0.8157796859741211
scenario_0012,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0012/strategic.pddl,True,,True,,True,0.8559191226959229,3,0,0.8579440116882324
scenario_0012,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0012/tactical.pddl,True,,True,,True,0.800107479095459,3,0,0.8017830848693848
scenario_0012,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0012/technical.pddl,True,,True,,True,0.75870680809021,3,0,0.761763334274292
scenario_0013,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0013/strategic.pddl,True,,True,,True,0.7048971652984619,3,0,0.7110812664031982
scenario_0013,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0013/tactical.pddl,True,,True,,True,0.7781736850738525,3,0,0.7799072265625
scenario_0013,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0013/technical.pddl,True,,True,,True,0.768099308013916,3,0,0.7732601165771484
