scenario,level,file_path,original_syntax_valid,original_error,fixed_syntax_valid,fixed_error,solvable,solve_time,plan_length,fixes_applied,processing_time
scenario_0001,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0001/strategic.pddl,True,,True,,True,0.7745416164398193,3,0,0.7763681411743164
scenario_0001,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0001/tactical.pddl,True,,True,,True,0.7572741508483887,3,0,0.7588300704956055
scenario_0001,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0001/technical.pddl,True,,True,,True,0.7348494529724121,3,0,0.7371346950531006
scenario_0002,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0002/strategic.pddl,True,,True,,True,0.8219513893127441,3,0,0.8295724391937256
scenario_0002,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0002/tactical.pddl,True,,True,,True,0.7314133644104004,3,0,0.7335009574890137
scenario_0002,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0002/technical.pddl,True,,True,,True,0.779083251953125,3,0,0.7821094989776611
scenario_0003,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0003/strategic.pddl,True,,True,,True,0.7628746032714844,3,0,0.7705502510070801
scenario_0003,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0003/tactical.pddl,True,,True,,True,0.8041176795959473,3,0,0.8055589199066162
scenario_0003,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0003/technical.pddl,True,,True,,True,0.7854807376861572,3,0,0.7870054244995117
scenario_0004,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0004/strategic.pddl,True,,True,,True,0.7276570796966553,3,0,0.7355613708496094
scenario_0004,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0004/tactical.pddl,True,,True,,True,0.7430529594421387,3,0,0.7461280822753906
scenario_0004,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0004/technical.pddl,True,,True,,True,0.8044660091400146,3,0,0.8060271739959717
scenario_0005,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0005/strategic.pddl,True,,True,,True,0.8438234329223633,3,0,0.8454997539520264
scenario_0005,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0005/tactical.pddl,True,,True,,True,0.32951974868774414,3,0,0.3328535556793213
scenario_0005,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0005/technical.pddl,True,,True,,True,0.8067433834075928,3,0,0.8084955215454102
scenario_0006,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0006/strategic.pddl,True,,True,,True,0.7463114261627197,3,0,0.7521243095397949
scenario_0006,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0006/tactical.pddl,True,,True,,True,0.8100426197052002,3,0,0.815622091293335
scenario_0006,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0006/technical.pddl,True,,True,,True,0.8301596641540527,3,0,0.8336753845214844
scenario_0007,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0007/strategic.pddl,True,,True,,True,0.7857668399810791,3,0,0.7872893810272217
scenario_0007,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0007/tactical.pddl,True,,True,,True,0.816864013671875,3,0,0.8219826221466064
scenario_0007,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0007/technical.pddl,True,,True,,True,0.8176987171173096,3,0,0.8229327201843262
