scenario,level,file_path,original_syntax_valid,original_error,fixed_syntax_valid,fixed_error,solvable,solve_time,plan_length,fixes_applied,processing_time
scenario_0001,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0001/strategic.pddl,True,,True,,True,0.6341795921325684,3,0,0.6358230113983154
scenario_0001,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0001/tactical.pddl,True,,True,,True,0.6278574466705322,3,0,0.629218339920044
scenario_0001,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0001/technical.pddl,True,,True,,True,0.6131749153137207,3,0,0.6146492958068848
scenario_0002,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0002/strategic.pddl,True,,True,,True,0.6309387683868408,3,0,0.6336488723754883
scenario_0002,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0002/tactical.pddl,True,,True,,True,0.5775854587554932,3,0,0.5806639194488525
scenario_0002,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0002/technical.pddl,True,,True,,True,0.5932989120483398,3,0,0.5972836017608643
scenario_0003,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0003/strategic.pddl,True,,True,,True,0.6284754276275635,3,0,0.6322908401489258
scenario_0003,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0003/tactical.pddl,True,,True,,True,0.6178927421569824,3,0,0.6244513988494873
scenario_0003,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0003/technical.pddl,True,,True,,True,0.6527407169342041,3,0,0.6542565822601318
scenario_0004,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0004/strategic.pddl,True,,True,,True,0.7308652400970459,3,0,0.7323606014251709
scenario_0004,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0004/tactical.pddl,True,,True,,True,0.6007745265960693,3,0,0.6022908687591553
scenario_0004,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0004/technical.pddl,True,,True,,True,0.6642475128173828,3,0,0.6657116413116455
scenario_0005,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0005/strategic.pddl,True,,True,,True,0.648522138595581,3,0,0.6499056816101074
scenario_0005,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0005/tactical.pddl,True,,True,,True,0.6162378787994385,3,0,0.6177074909210205
scenario_0005,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0005/technical.pddl,True,,True,,True,0.657874584197998,3,0,0.6594552993774414
scenario_0006,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0006/strategic.pddl,True,,True,,True,0.6395525932312012,3,0,0.6419980525970459
scenario_0006,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0006/tactical.pddl,True,,True,,True,0.5894877910614014,3,0,0.5908763408660889
scenario_0006,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0006/technical.pddl,True,,True,,True,0.6146328449249268,3,0,0.6163253784179688
scenario_0007,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0007/strategic.pddl,True,,True,,True,0.606663703918457,3,0,0.610318660736084
scenario_0007,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0007/tactical.pddl,True,,True,,True,0.6826601028442383,3,0,0.6860551834106445
scenario_0007,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0007/technical.pddl,True,,True,,True,0.6693623065948486,3,0,0.6713335514068604
